cristin_result_id,tittel,ar,kategori,kanal,lenke,temaer,forfattere_utdrag,antall_forfattere,ntnu_forskere_i_utvalget,finansiering
1593487,"Main bearings in large offshore wind turbines: development trends, design and analysis requirements",2018,Academic article,Journal of Physics: Conference Series (JPCS),https://doi.org/10.1088/1742-6596/1037/4/042020,"Marin autonomi og fartøy; Energi, prosess og kraft",Jone Torsvik; Amir Rasekhi Nejad; Eilif Pedersen,3,Eilif Pedersen; Amir Rasekhi Nejad,
1599798,Modelling and Analysis of Drivetrains in Offshore Wind Turbines,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1002/9781119097808.ch3,"Marin autonomi og fartøy; Energi, prosess og kraft",Amir Rasekhi Nejad,1,Amir Rasekhi Nejad,
1576407,Active truncation of slender marine structures: Influence of the control system on fidelity,2018,Academic article,Applied Ocean Research,https://doi.org/10.1016/j.apor.2018.02.023,"Regulering, MPC og estimering",Thomas Michel Sauder; Stefano Marelli; Kjell Larsen; Asgeir Johan Sørensen,4,Thomas Michel Sauder; Asgeir Johan Sørensen,NFR; NFR
1635305,Multiple-degree-of-freedom actuation of rotor loads in model testing of floating wind turbines using cable-driven parallel robots,2018,Academic article,Journal of Physics: Conference Series (JPCS),https://doi.org/10.1088/1742-6596/1104/1/012021,"Energi, prosess og kraft",Valentin Bruno Chabaud; Lene Eliassen; Maxime Thys; Thomas Michel Sauder,4,Thomas Michel Sauder,NFR
1577522,A Bayesian approach to risk modeling of autonomous subsea intervention operations,2018,Academic article,Reliability Engineering & System Safety,https://doi.org/10.1016/j.ress.2018.03.019,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko",Jeevith Hegde; Ingrid Bouwer Utne; Ingrid Schjølberg; Brede Thorkildsen,4,Ingrid Schjølberg; Ingrid Bouwer Utne,NFR
1533024,Constrained multi-body dynamics for modular underwater robots — Theory and experiments,2018,Academic article,Ocean Engineering,https://doi.org/10.1016/j.oceaneng.2017.12.007,Marin autonomi og fartøy,Mikkel Cornelius Nielsen; Ole Alexander Eidsvik; Mogens Blanke; Ingrid Schjølberg,4,Ingrid Schjølberg,NFR
1637559,Development of dynamic safety envelopes for autonomous remotely operated underwater vehicles,2018,Academic chapter/article/Conference paper,,https://hdl.handle.net/11250/2579625,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko",Jeevith Hegde; Eirik Hexeberg Henriksen; Ingrid Bouwer Utne; Ingrid Schjølberg,4,Ingrid Schjølberg; Ingrid Bouwer Utne,
1616482,Experimental Validation of End-Effector Stabilization for Underwater Vehicle-Manipulator Systems in Subsea Operations,2018,Academic article,Robotics and Autonomous Systems,https://doi.org/10.1016/j.robot.2018.08.007,Marin autonomi og fartøy; Manipulasjon og industrirobotikk,Bent Oddvar Arnesen Haugaløkken; Erlend Kvinge Jørgensen; Ingrid Schjølberg,3,Ingrid Schjølberg,NFR; NFR; NFR
1660902,Mission planner for multiple AUVs: Verification procedures combining simulations and experiment,2018,Academic article,Proceedings of the Symposium on Autonomous Underwater Vehicle Technology,https://doi.org/10.1109/AUV.2018.8729793,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko",Stephanie Buadu; Ingrid Schjølberg; Tore Mo-Bjørkelund,3,Ingrid Schjølberg,NFR
1660907,"Navigation and collision avoidance of underwater
vehicles using sonar data",2018,Academic article,Proceedings of the Symposium on Autonomous Underwater Vehicle Technology,https://doi.org/10.1109/AUV.2018.8729813,"Marin autonomi og fartøy; Navigasjon, SLAM og sensorfusjon",Ørjan Grefstad; Ingrid Schjølberg,2,Ingrid Schjølberg,NFR
1645171,Rao-Blackwellized Particle Filter with Grid-Mapping for AUV SLAM Using Forward-Looking Sonar,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1109/OCEANSKOBE.2018.8559416,"Marin autonomi og fartøy; Navigasjon, SLAM og sensorfusjon",Stian Skaalvik Sandøy; Takumi Matsuda; Toshihiro Maki; Ingrid Schjølberg,4,Ingrid Schjølberg,NFR
1596917,SeaArm - A Subsea Multi-Degree of Freedom Manipulator for Small Observation Class Remotely Operated Vehicles,2018,Academic chapter/article/Conference paper,,https://doi.org/10.23919/ECC.2018.8550326,Marin autonomi og fartøy; Manipulasjon og industrirobotikk,Ole Alexander Eidsvik; Bent Oddvar Arnesen Haugaløkken; Ingrid Schjølberg,3,Ingrid Schjølberg,
1610991,A Multibeam-Based SLAM Algorithm for Iceberg Mapping Using AUVs,2018,Academic article,IEEE Access,https://doi.org/10.1109/ACCESS.2018.2830819,"Navigasjon, SLAM og sensorfusjon",Petter Norgren; Roger Skjetne,2,Roger Skjetne,NFR; NFR
1578825,A method for real-time estimation of full-scale global ice loads on floating structures,2018,Academic article,Cold Regions Science and Technology,https://doi.org/10.1016/j.coldregions.2018.03.012,"Regulering, MPC og estimering",Øivind Kåre Kjerstad; Wenjun Lu; Roger Skjetne; Sveinung Løset,4,Øivind Kåre Kjerstad; Wenjun Lu; Sveinung Løset; Roger Skjetne,NFR; NFR
1599082,An ice-drift estimation algorithm using radar and ship motion measurements,2018,Academic article,IEEE Transactions on Geoscience and Remote Sensing,https://doi.org/10.1109/TGRS.2017.2787996,"Marin autonomi og fartøy; Regulering, MPC og estimering; Navigasjon, SLAM og sensorfusjon",Øivind Kåre Kjerstad; Sveinung Løset; Roger Skjetne; Runa A. Skarbø,4,Øivind Kåre Kjerstad; Sveinung Løset; Roger Skjetne,NFR; NFR
1594697,Development and application of a simulator for offshore wind turbine blades installation,2018,Academic article,Ocean Engineering,https://doi.org/10.1016/j.oceaneng.2018.05.011,"Marin autonomi og fartøy; Energi, prosess og kraft",Zhengru Ren; Zhiyu Jiang; Roger Skjetne; Zhen Gao,4,Roger Skjetne,NFR; NFR
1641599,Dynamic Simulation and Control of an Active Roll Reduction System Using Free-Flooding Tanks With Vacuum Pumps [J],2018,Academic article,Journal of Offshore Mechanics and Arctic Engineering,https://doi.org/10.1115/1.4040235,"Marin autonomi og fartøy; Regulering, MPC og estimering",Jiafeng Xu; Zhengru Ren; Yue Li; Roger Skjetne; Karl Henning Halse,5,Karl Henning Halse; Roger Skjetne,NFR; NFR
1614935,Hybrid controller concept for dynamic positioning of marine vessels with experimental results,2018,Academic article,Automatica,https://doi.org/10.1016/j.automatica.2018.03.047,"Marin autonomi og fartøy; Regulering, MPC og estimering",Astrid H. Brodtkorb; Svenn Are Tutturen Værnø; Andrew R. Teel; Asgeir Johan Sørensen; Roger Skjetne,5,Roger Skjetne; Asgeir Johan Sørensen,NFR
1599759,Mating Control of a Wind Turbine Tower-Nacelle-Rotor Assembly for a Catamaran Installation Vessel,2018,Academic chapter/article/Conference paper,,https://hdl.handle.net/11250/2583101,"Marin autonomi og fartøy; Manipulasjon og industrirobotikk; Regulering, MPC og estimering; Energi, prosess og kraft",Zhiyu Jiang; Zhengru Ren; Zhen Gao; Peter Christian Sandvik; Karl Henning Halse; Roger Skjetne,6,Karl Henning Halse; Roger Skjetne,NFR; NFR
1622020,Optimal Online Configuration and Load-Sharing in a Redundant Electric Power System for an Offshore Vessel Using Mixed Integer Linear Programming,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1115/OMAE2018-77955,"Marin autonomi og fartøy; Energi, prosess og kraft",Laxminarayan Thorat; Roger Skjetne,2,Roger Skjetne,NFR; NFR
1613922,A brute-force spectral approach for wave estimation using measured vessel motions,2018,Academic article,Marine Structures,https://doi.org/10.1016/j.marstruc.2018.03.011,"Marin autonomi og fartøy; Regulering, MPC og estimering",Ulrik Dam Nielsen; Astrid H. Brodtkorb; Asgeir Johan Sørensen,3,Asgeir Johan Sørensen,NFR
1614209,Active Load Mitigation to Counter the Fatigue Damage Contributions From Unavailability in Offshore Wind Turbines,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1115/OMAE2018-77962,"Marin autonomi og fartøy; Energi, prosess og kraft",Stian Høegh Sørum; Emil Smilden; Jørgen Amdahl; Asgeir Johan Sørensen,4,Asgeir Johan Sørensen,NFR
1585591,Detection of mooring line failures using Dynamic Hypothesis Testing,2018,Academic article,Ocean Engineering,https://doi.org/10.1016/j.oceaneng.2018.01.021,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko",Vahid Hassani; António M. Pascoal; Asgeir Johan Sørensen,3,Asgeir Johan Sørensen,NFR
1627999,Online wave estimation using vessel motion measurements,2018,Academic article,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2018.09.510,"Marin autonomi og fartøy; Regulering, MPC og estimering",Astrid H. Brodtkorb; Ulrik Dam Nielsen; Asgeir Johan Sørensen,3,Asgeir Johan Sørensen,NFR
1545340,Sea state estimation using vessel response in dynamic positioning,2018,Academic article,Applied Ocean Research,https://doi.org/10.1016/j.apor.2017.09.005,"Marin autonomi og fartøy; Regulering, MPC og estimering",Astrid H. Brodtkorb; Ulrik Dam Nielsen; Asgeir Johan Sørensen,3,Asgeir Johan Sørensen,NFR
2013104,A framework based on a systems approach to developing safety indicators in fish farming,2018,Academic article,Safety,https://doi.org/10.3390/safety4020019,"Akvakultur og fiskeri; Sikkerhet, verifisering og risiko; Bilkjøretøy og landrobotikk",Siri Mariane Holen; Ingrid Bouwer Utne,2,Ingrid Bouwer Utne; Siri Mariane Holen,
1637543,Accounting for human failure in autonomous ship operations,2018,Academic chapter/article/Conference paper,,https://hdl.handle.net/11250/2581207,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko",Marilia Abilio Ramos; Ingrid Bouwer Utne; Jan Erik Vinnem; Ali Mosleh,4,Jan Erik Vinnem; Ingrid Bouwer Utne,
1603141,Assessing Ship Risk Model Applicability to Marine Autonomous Surface Ships,2018,Academic literature review,Ocean Engineering,https://doi.org/10.1016/j.oceaneng.2018.07.040,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko",Christoph Alexander Thieme; Ingrid Bouwer Utne; Stein Haugen,3,Ingrid Bouwer Utne,NFR
1594388,Implications from major accident causation theories to activity-related risk analysis – an application to the Norwegian Atlantic salmon farming industry,2018,Academic chapter/article/Conference paper,,https://hdl.handle.net/11250/3278542,"Akvakultur og fiskeri; Sikkerhet, verifisering og risiko; Bilkjøretøy og landrobotikk",Xue Yang; Ingrid Bouwer Utne; Siri Mariane Holen; Ingunn Marie Holmen,4,Ingrid Bouwer Utne; Siri Mariane Holen,NFR
1662048,Risk dimensions of fish farming operations and conflicting objectives,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1201/9781351174664,"Akvakultur og fiskeri; Sikkerhet, verifisering og risiko; Bilkjøretøy og landrobotikk",Siri Mariane Holen; Ingrid Bouwer Utne; Xue Yang,3,Ingrid Bouwer Utne; Siri Mariane Holen,NFR; NFR
1637426,Risk from cyberattacks on autonomous ships,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1201/9781351174664-188,"Sikkerhet, verifisering og risiko",Jan Erik Vinnem; Ingrid Bouwer Utne,2,Jan Erik Vinnem; Ingrid Bouwer Utne,
1635390,Quantitative risk modelling of maintenance work on major offshore process equipment,2018,Academic article,Journal of Loss Prevention in the Process Industries,https://doi.org/10.1016/j.jlp.2018.10.004,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko",Xingwei Zhen; Jan Erik Vinnem; Changyi Peng; Yi Huang,4,Jan Erik Vinnem,
1622012,Kinematic Feedback Control Using Dual Quaternions,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1109/MED.2018.8442800,Manipulasjon og industrirobotikk,Alexander Meyer Sjøberg; Olav Egeland,2,Olav Egeland,
1637751,Mechanical design optimization of a 6DOF serial manipulator using genetic algorithm,2018,Academic article,IEEE Access,https://doi.org/10.1109/ACCESS.2018.2875272,Manipulasjon og industrirobotikk,Emil Bjørlykhaug; Olav Egeland,2,Olav Egeland,
1606374,Pose Estimation using Dual Quaternions and Moving Horizon Estimation,2018,Academic article,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2018.07.275,"Regulering, MPC og estimering; Datasyn",Aksel Sveier; Olav Egeland,2,Olav Egeland,NFR
1606496,Pose Estimation with Dual Quaternions and Iterative Closest Point,2018,Academic chapter/article/Conference paper,,https://doi.org/10.23919/ACC.2018.8431077,"Regulering, MPC og estimering; Datasyn",Aksel Sveier; Torstein Anderssen Myhre; Olav Egeland,3,Olav Egeland,NFR
1699484,Robotic Autoscanning of Highly Skewed Ship Propeller Blades,2018,Academic article,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2018.11.595,Marin autonomi og fartøy,Eirik Bjørndal Njåstad; Njål Munthe-Kaas; Olav Egeland,3,Olav Egeland,NFR
1608554,On Linking of Task Analysis in the HRA Procedure: The Case of HRA in Offshore Drilling Activities,2018,Academic article,Safety,https://doi.org/10.3390/safety4030039,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko; Energi, prosess og kraft",Geir Ove Strand; Cecilia Haskins,2,Cecilia Haskins,
1628374,Applied Nonlinear Compressor Control with Gain Scheduling and State Estimation,2018,Academic article,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2018.06.370,"Regulering, MPC og estimering",Njål Tengesdal; Torstein Thode Kristoffersen; Christian Holden,3,Christian Holden,NFR
1637773,Controller and observer design for first order LTI systems with unknown dynamics,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1145/3284516.3284517,"Regulering, MPC og estimering",Sveinung Johan Ohrem; Christian Holden,2,Christian Holden,NFR
1599349,Model-Based and Model-Free Optimal Control of a Gas Liquid Cylindrical Cyclone,2018,Academic article,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2018.06.364,"Regulering, MPC og estimering",Sveinung Johan Ohrem; Torstein Thode Kristoffersen; Christian Holden,3,Christian Holden,NFR
1638024,Modelling and Nonlinear Control of a Wet Gas Centrifugal Compressor,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1109/CCTA.2018.8511597,"Regulering, MPC og estimering",Torstein Thode Kristoffersen; Christian Holden,2,Christian Holden,NFR
1638023,Nonlinear state and parameter estimation of a gas-liquid cylindrical cyclone,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1109/CCTA.2018.8511331,"Regulering, MPC og estimering",Torstein Thode Kristoffersen; Christian Holden,2,Christian Holden,NFR
1638021,State and Parameter Estimation for a Gas-Liquid Cylindrical Cyclone,2018,Academic chapter/article/Conference paper,,https://doi.org/10.23919/ECC.2018.8550306,"Regulering, MPC og estimering",Torstein Thode Kristoffersen; Christian Holden,2,Christian Holden,NFR
1651095,Fluid Parameter Identification for Underwater Snake Robots,2018,Academic article,International Conference on Offshore Mechanics and Arctic Engineering (OMAE) [proceedings],https://doi.org/10.1115/OMAE2018-78070,Marin autonomi og fartøy,Eleni Kelasidi; Gard Farstad Elgenes; Henrik Kilvær,3,Eleni Kelasidi,NFR
1507464,Performance analysis for subsea blind shear ram preventers subject to testing strategies,2018,Academic article,Reliability Engineering & System Safety,https://doi.org/10.1016/j.ress.2017.08.022,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko",Shengnan Wu; Laibin Zhang; Anne Barros; Wenpei Zheng; Yiliu Liu,5,Yiliu Liu,NFR
1602219,Reliability evaluation of Chinese Train Control System level 3 using a fuzzy approach,2018,Academic article,"Proceedings of the Institution of mechanical engineers. Part F, journal of rail and rapid transit",https://doi.org/10.1177/0954409718769193,"Regulering, MPC og estimering; Sikkerhet, verifisering og risiko",Lei Jiang; Xiaomin Wang; Yiliu Liu,3,Yiliu Liu,
1625209,State of the art of generative design and topology optimization and potential research needs,2018,Academic chapter/article/Conference paper,,https://hdl.handle.net/11250/2586059,,Evangelos Tyflopoulos; David Tollnes Flem; Martin Steinert; Anna Olsen,4,Anna Olsen; Martin Steinert,
1621548,Assessment of safety barriers for the prevention of cascading events in oil and gas offshore installations operating in harsh environment,2018,Academic article,Ocean Engineering,https://doi.org/10.1016/j.oceaneng.2018.02.046,"Marin autonomi og fartøy; Sikkerhet, verifisering og risiko; Energi, prosess og kraft",Marta Bucelli; Gabriele Landucci; Stein Haugen; Nicola Paltrinieri; Valerio Cozzani,5,Nicola Paltrinieri,
1663456,Coping with technology: A future of robots?,2018,Academic chapter/article/Conference paper,,https://doi.org/10.4324/9780203712894-10,,Halvor Holtskog; Lars Harald Lied; Geir Ringen,3,Halvor Holtskog; Geir Ringen,NFR
1658782,Impacts of weibull parameters estimation on preventive maintenance cost,2018,Academic article,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2018.08.369,"Regulering, MPC og estimering",Fabio Sgarbossa; Ilenia Zennaro; Eleonora Florian; Alessandro Persona,4,Fabio Sgarbossa,
1617327,From the eyes of the patient: real time gaze control of medical training mannequins,2018,Academic chapter/article/Conference paper,,https://doi.org/10.1145/3240167.3240228,"Regulering, MPC og estimering; Medisinsk AI og robotikk",Truls Hjertnes Nygaard; Carlo Kriesi; Heikki Sjöman; Martin Steinert,4,Martin Steinert,NFR
